Place,Year,Population,Divorces,Divorces p1k
Buchs,2008,5245,9.0,1.7159199237368923
Buchs,2009,5275,10.0,1.8957345971563981
Buchs,2010,5522,22.0,3.9840637450199203
Buchs,2011,5692,13.0,2.2839072382290935
Buchs,2012,6047,16.0,2.645940135604432
Buchs,2013,6174,23.0,3.7252996436669905
Buchs,2014,6152,20.0,3.250975292587776
Buchs,2015,6269,16.0,2.552241186792152
Buchs,2016,6320,12.0,1.8987341772151898
Buchs,2017,6303,14.0,2.221164524829446
Buchs,2018,6390,16.0,2.5039123630672924
Buchs,2019,6560,12.0,1.829268292682927
Buchs,2020,6554,12.0,1.83094293561184
Buchs,2021,6587,13.0,1.9735843327766813
Dällikon,1990,2567,8.0,3.1164783794312427
Dällikon,1991,2628,8.0,3.0441400304414
Dällikon,1992,2649,11.0,4.152510381275953
Dällikon,1993,2673,7.0,2.618780396558174
Dällikon,1994,2769,4.0,1.444564824846515
Dällikon,1995,2865,11.0,3.8394415357766145
Dällikon,1996,2880,12.0,4.166666666666667
Dällikon,1997,2981,10.0,3.3545790003354576
Dällikon,1998,3161,12.0,3.7962670041126225
Dällikon,1999,3225,6.0,1.86046511627907
Dällikon,2000,3228,9.0,2.7881040892193307
Dällikon,2001,3292,15.0,4.556500607533414
Dällikon,2002,3343,7.0,2.0939276099311996
Dällikon,2003,3405,16.0,4.698972099853157
Dällikon,2004,3409,12.0,3.5200938691698442
Dällikon,2005,3419,11.0,3.2173150043872476
Dällikon,2006,3446,14.0,4.062681369704005
Dällikon,2007,3519,12.0,3.4100596760443307
Dällikon,2008,3590,14.0,3.8997214484679663
Dällikon,2009,3573,16.0,4.478029666946544
Dällikon,2010,3605,15.0,4.160887656033287
Dällikon,2011,3641,13.0,3.5704476792090083
Dällikon,2012,3722,8.0,2.1493820526598606
Dällikon,2013,3746,12.0,3.203416978109984
Dällikon,2014,3899,7.0,1.7953321364452424
Dällikon,2015,3950,13.0,3.291139240506329
Dällikon,2016,4067,8.0,1.9670518809933613
Dällikon,2017,4100,8.0,1.951219512195122
Dällikon,2018,4134,18.0,4.354136429608127
Dällikon,2019,4170,6.0,1.4388489208633093
Dällikon,2020,4269,9.0,2.1082220660576247
Dällikon,2021,4291,9.0,2.0974131903985085
Dänikon,1990,1171,1.0,0.8539709649871904
Dänikon,1991,1257,2.0,1.591089896579157
Dänikon,1992,1351,5.0,3.700962250185048
Dänikon,1993,1389,6.0,4.319654427645789
Dänikon,1994,1443,7.0,4.851004851004851
Dänikon,1995,1590,4.0,2.5157232704402515
Dänikon,1996,1716,3.0,1.7482517482517483
Dänikon,1997,1733,8.0,4.616272360069244
Dänikon,1998,1766,1.0,0.5662514156285391
Dänikon,1999,1752,3.0,1.7123287671232876
Dänikon,2000,1731,4.0,2.310803004043905
Dänikon,2001,1769,3.0,1.695873374788016
Dänikon,2002,1767,4.0,2.2637238256932655
Dänikon,2003,1794,6.0,3.3444816053511706
Dänikon,2004,1766,5.0,2.8312570781426953
Dänikon,2005,1770,7.0,3.9548022598870056
Dänikon,2006,1774,5.0,2.818489289740699
Dänikon,2007,1789,9.0,5.030743432084964
Dänikon,2008,1836,4.0,2.1786492374727673
Dänikon,2009,1903,6.0,3.152916447714136
Dänikon,2010,1903,5.0,2.627430373095113
Dänikon,2011,1913,7.0,3.6591740721380033
Dänikon,2012,1929,3.0,1.5552099533437014
Dänikon,2013,1946,6.0,3.083247687564234
Dänikon,2014,1944,5.0,2.57201646090535
Dänikon,2015,1888,5.0,2.6483050847457625
Dänikon,2016,1877,5.0,2.6638252530633992
Dänikon,2017,1869,4.0,2.140181915462814
Dänikon,2018,1873,5.0,2.669514148424987
Dänikon,2019,1860,4.0,2.150537634408602
Dänikon,2020,1847,5.0,2.7070925825663235
Dänikon,2021,1849,3.0,1.6224986479177934
Dielsdorf,1990,4350,11.0,2.528735632183908
Dielsdorf,1991,4441,10.0,2.251745102454402
Dielsdorf,1992,4414,14.0,3.1717263253285
Dielsdorf,1993,4432,18.0,4.061371841155235
Dielsdorf,1994,4326,16.0,3.6985668053629217
Dielsdorf,1995,4433,14.0,3.158132190390255
Dielsdorf,1996,4447,11.0,2.4735776928266247
Dielsdorf,1997,4456,12.0,2.6929982046678638
Dielsdorf,1998,4507,18.0,3.9937874417572665
Dielsdorf,1999,4591,25.0,5.445436724025266
Dielsdorf,2000,4677,5.0,1.0690613641223008
Dielsdorf,2001,4679,14.0,2.992092327420389
Dielsdorf,2002,4706,11.0,2.337441563960901
Dielsdorf,2003,4728,13.0,2.7495769881556686
Dielsdorf,2004,4800,12.0,2.5
Dielsdorf,2005,4912,22.0,4.478827361563519
Dielsdorf,2006,5010,20.0,3.992015968063872
Dielsdorf,2007,5137,23.0,4.477321393809616
Dielsdorf,2008,5413,14.0,2.5863661555514503
Dielsdorf,2009,5506,16.0,2.905920813657828
Dielsdorf,2010,5646,26.0,4.605030109812256
Dielsdorf,2011,5767,11.0,1.9074041962892316
Dielsdorf,2012,5787,13.0,2.2464143770520133
Dielsdorf,2013,5871,14.0,2.3846022824050417
Dielsdorf,2014,5909,13.0,2.200033846674564
Dielsdorf,2015,5917,12.0,2.028054757478452
Dielsdorf,2016,5962,16.0,2.6836632002683665
Dielsdorf,2017,5940,12.0,2.0202020202020203
Dielsdorf,2018,5988,9.0,1.503006012024048
Dielsdorf,2019,5960,14.0,2.348993288590604
Dielsdorf,2020,5966,14.0,2.3466309084813943
Dielsdorf,2021,6041,17.0,2.8141036252276117
Hüttikon,1990,426,0.0,0.0
Hüttikon,1991,416,2.0,4.807692307692308
Hüttikon,1992,421,1.0,2.375296912114014
Hüttikon,1993,430,0.0,0.0
Hüttikon,1994,444,0.0,0.0
Hüttikon,1995,468,0.0,0.0
Hüttikon,1996,536,0.0,0.0
Hüttikon,1997,538,1.0,1.858736059479554
Hüttikon,1998,532,0.0,0.0
Hüttikon,1999,538,4.0,7.434944237918216
Hüttikon,2000,539,0.0,0.0
Hüttikon,2001,530,0.0,0.0
Hüttikon,2002,529,1.0,1.890359168241966
Hüttikon,2003,521,1.0,1.9193857965451055
Hüttikon,2004,518,0.0,0.0
Hüttikon,2005,549,2.0,3.6429872495446265
Hüttikon,2006,560,0.0,0.0
Hüttikon,2007,627,0.0,0.0
Hüttikon,2008,666,3.0,4.504504504504505
Hüttikon,2009,654,2.0,3.058103975535168
Hüttikon,2010,665,1.0,1.5037593984962407
Hüttikon,2011,664,2.0,3.0120481927710845
Hüttikon,2012,668,0.0,0.0
Hüttikon,2013,679,2.0,2.945508100147275
Hüttikon,2014,703,1.0,1.4224751066856332
Hüttikon,2015,879,3.0,3.4129692832764507
Hüttikon,2016,916,2.0,2.1834061135371177
Hüttikon,2017,925,1.0,1.0810810810810811
Hüttikon,2018,922,2.0,2.1691973969631237
Hüttikon,2019,949,3.0,3.161222339304531
Hüttikon,2021,924,3.0,3.246753246753247
Neerach,1990,1765,1.0,0.56657223796034
Neerach,1991,1748,5.0,2.860411899313501
Neerach,1992,1848,6.0,3.246753246753247
Neerach,1993,1928,9.0,4.668049792531121
Neerach,1994,1918,4.0,2.0855057351407718
Neerach,1995,1973,5.0,2.534211860111505
Neerach,1996,2072,8.0,3.8610038610038613
Neerach,1997,2152,4.0,1.858736059479554
Neerach,1998,2244,11.0,4.901960784313726
Neerach,1999,2279,7.0,3.07152259763054
Neerach,2000,2403,5.0,2.0807324178110695
Neerach,2001,2464,4.0,1.6233766233766236
Neerach,2002,2511,6.0,2.389486260454002
Neerach,2003,2568,4.0,1.557632398753894
Neerach,2004,2616,6.0,2.293577981651376
Neerach,2005,2648,17.0,6.419939577039275
Neerach,2006,2703,8.0,2.959674435812061
Neerach,2007,2808,9.0,3.205128205128205
Neerach,2008,2912,9.0,3.0906593406593403
Neerach,2009,2946,6.0,2.0366598778004072
Neerach,2010,2969,11.0,3.70495116200741
Neerach,2011,3014,11.0,3.6496350364963503
Neerach,2012,3019,7.0,2.3186485591255384
Neerach,2013,3021,6.0,1.9860973187686195
Neerach,2014,3005,14.0,4.658901830282861
Neerach,2015,3044,14.0,4.599211563731932
Neerach,2016,3106,4.0,1.28783000643915
Neerach,2017,3140,4.0,1.2738853503184713
Neerach,2018,3170,7.0,2.2082018927444795
Neerach,2019,3174,8.0,2.520478890989288
Neerach,2020,3225,9.0,2.7906976744186047
Neerach,2021,3269,12.0,3.6708473539308657
Niederglatt,1990,3379,6.0,1.7756732761171945
Niederglatt,1991,3354,7.0,2.0870602265951104
Niederglatt,1992,3345,6.0,1.7937219730941705
Niederglatt,1993,3347,15.0,4.481625336121899
Niederglatt,1994,3436,11.0,3.20139697322468
Niederglatt,1995,3392,12.0,3.5377358490566038
Niederglatt,1996,3435,8.0,2.3289665211062593
Niederglatt,1997,3448,14.0,4.060324825986079
Niederglatt,1998,3559,15.0,4.214667041303738
Niederglatt,1999,3691,9.0,2.438363587103766
Niederglatt,2000,3719,6.0,1.6133369185264856
Niederglatt,2001,3796,4.0,1.053740779768177
Niederglatt,2002,3833,9.0,2.3480302635011743
Niederglatt,2003,3947,16.0,4.053711679756778
Niederglatt,2004,4034,8.0,1.9831432821021318
Niederglatt,2005,4150,14.0,3.373493975903614
Niederglatt,2006,4231,10.0,2.363507445048452
Niederglatt,2007,4346,13.0,2.991256327657616
Niederglatt,2008,4459,14.0,3.1397174254317113
Niederglatt,2009,4547,13.0,2.8590279305036286
Niederglatt,2010,4570,12.0,2.62582056892779
Niederglatt,2011,4543,6.0,1.3207131851199647
Niederglatt,2012,4568,15.0,3.2837127845884413
Niederglatt,2013,4642,8.0,1.7233950883239983
Niederglatt,2014,4713,10.0,2.1217907914279652
Niederglatt,2015,4751,15.0,3.157230056830141
Niederglatt,2016,4889,9.0,1.840867253016977
Niederglatt,2017,4917,6.0,1.2202562538133008
Niederglatt,2018,4934,4.0,0.8107012565869477
Niederglatt,2019,4991,10.0,2.003606491685033
Niederglatt,2020,4937,12.0,2.430625886165688
Niederglatt,2021,4959,16.0,3.226456946965114
Niederhasli,1990,5840,20.0,3.4246575342465753
Niederhasli,1991,5945,16.0,2.6913372582001682
Niederhasli,1992,5916,18.0,3.0425963488843815
Niederhasli,1993,5923,17.0,2.8701671450278576
Niederhasli,1994,5919,22.0,3.7168440614968743
Niederhasli,1995,6233,16.0,2.566982191561046
Niederhasli,1996,6632,14.0,2.1109770808202653
Niederhasli,1997,6796,17.0,2.5014714537963507
Niederhasli,1998,7043,28.0,3.9755785886696016
Niederhasli,1999,7371,26.0,3.527336860670194
Niederhasli,2000,7516,14.0,1.8626929217668973
Niederhasli,2001,7670,13.0,1.694915254237288
Niederhasli,2002,7636,17.0,2.2262964903090623
Niederhasli,2003,7705,24.0,3.1148604802076574
Niederhasli,2004,7709,18.0,2.334933194966922
Niederhasli,2005,7749,28.0,3.6133694670280034
Niederhasli,2006,7768,22.0,2.8321318228630274
Niederhasli,2007,8067,29.0,3.5948927730259084
Niederhasli,2008,8278,15.0,1.812031891761295
Niederhasli,2009,8407,27.0,3.21160937314143
Niederhasli,2010,8526,27.0,3.1667839549612946
Niederhasli,2011,8594,18.0,2.094484524086572
Niederhasli,2012,8710,20.0,2.2962112514351323
Niederhasli,2013,8845,22.0,2.48728094968909
Niederhasli,2014,9028,28.0,3.1014621178555606
Niederhasli,2015,9085,20.0,2.201430930104568
Niederhasli,2016,9168,28.0,3.0541012216404884
Niederhasli,2017,9188,22.0,2.39442751414889
Niederhasli,2018,9248,20.0,2.162629757785467
Niederhasli,2019,9340,20.0,2.1413276231263385
Niederhasli,2020,9446,14.0,1.482108829134025
Niederhasli,2021,9447,19.0,2.0112204932782896
Niederweningen,1990,1587,2.0,1.260239445494644
Niederweningen,1991,1607,3.0,1.866832607342875
Niederweningen,1992,1626,3.0,1.8450184501845017
Niederweningen,1993,1697,1.0,0.5892751915144372
Niederweningen,1994,1717,4.0,2.3296447291788005
Niederweningen,1995,1732,4.0,2.3094688221709005
Niederweningen,1996,1730,1.0,0.5780346820809249
Niederweningen,1997,1842,5.0,2.7144408251900107
Niederweningen,1998,2051,4.0,1.9502681618722573
Niederweningen,1999,2137,5.0,2.339728591483388
Niederweningen,2000,2240,5.0,2.232142857142857
Niederweningen,2001,2326,5.0,2.1496130696474633
Niederweningen,2002,2360,2.0,0.847457627118644
Niederweningen,2003,2390,3.0,1.2552301255230125
Niederweningen,2004,2411,9.0,3.7328909166321025
Niederweningen,2005,2455,10.0,4.0733197556008145
Niederweningen,2006,2450,1.0,0.40816326530612246
Niederweningen,2007,2555,2.0,0.7827788649706459
Niederweningen,2008,2646,7.0,2.6455026455026456
Niederweningen,2009,2649,5.0,1.887504718761797
Niederweningen,2010,2729,9.0,3.297911322828875
Niederweningen,2011,2761,5.0,1.8109380659181455
Niederweningen,2012,2758,5.0,1.8129079042784628
Niederweningen,2013,2787,3.0,1.0764262648008611
Niederweningen,2014,2871,7.0,2.4381748519679554
Niederweningen,2015,2856,5.0,1.7507002801120448
Niederweningen,2016,2916,10.0,3.429355281207133
Niederweningen,2017,3024,6.0,1.984126984126984
Niederweningen,2018,3053,4.0,1.3101867016049786
Niederweningen,2019,3072,4.0,1.3020833333333333
Niederweningen,2020,3089,2.0,0.6474587245063127
Niederweningen,2021,3109,5.0,1.608234158893535
Oberglatt,1990,4177,12.0,2.8728752693320567
Oberglatt,1991,4284,15.0,3.5014005602240896
Oberglatt,1992,4364,18.0,4.124656278643446
Oberglatt,1993,4405,12.0,2.724177071509648
Oberglatt,1994,4669,20.0,4.283572499464554
Oberglatt,1995,4671,19.0,4.0676514664953975
Oberglatt,1996,4656,15.0,3.221649484536082
Oberglatt,1997,4813,24.0,4.98649490961978
Oberglatt,1998,4832,27.0,5.587748344370861
Oberglatt,1999,4864,16.0,3.289473684210526
Oberglatt,2000,5037,18.0,3.5735556879094696
Oberglatt,2001,5053,11.0,2.1769245992479713
Oberglatt,2002,5089,21.0,4.126547455295736
Oberglatt,2003,5063,17.0,3.3576930673513727
Oberglatt,2004,5259,21.0,3.993154592127781
Oberglatt,2005,5313,19.0,3.5761340109166193
Oberglatt,2006,5345,18.0,3.3676333021515434
Oberglatt,2007,5410,36.0,6.654343807763401
Oberglatt,2008,5491,23.0,4.188672372973957
Oberglatt,2009,5570,24.0,4.308797127468582
Oberglatt,2010,5862,24.0,4.094165813715455
Oberglatt,2011,5979,20.0,3.3450409767519655
Oberglatt,2012,6060,13.0,2.145214521452145
Oberglatt,2013,6460,17.0,2.631578947368421
Oberglatt,2014,6632,18.0,2.7141133896260556
Oberglatt,2015,6789,27.0,3.977021652673442
Oberglatt,2016,6940,12.0,1.7291066282420748
Oberglatt,2017,6964,16.0,2.2975301550832854
Oberglatt,2018,7088,19.0,2.68058690744921
Oberglatt,2019,7208,18.0,2.4972253052164266
Oberglatt,2020,7361,8.0,1.0868088574921884
Oberglatt,2021,7449,17.0,2.282185528258827
Oberweningen,1990,1160,0.0,0.0
Oberweningen,1991,1189,3.0,2.523128679562658
Oberweningen,1992,1215,4.0,3.292181069958848
Oberweningen,1993,1220,2.0,1.639344262295082
Oberweningen,1994,1252,7.0,5.5910543130990416
Oberweningen,1995,1286,1.0,0.7776049766718507
Oberweningen,1996,1324,4.0,3.0211480362537766
Oberweningen,1997,1320,3.0,2.2727272727272725
Oberweningen,1998,1341,4.0,2.9828486204325126
Oberweningen,1999,1291,5.0,3.8729666924864445
Oberweningen,2000,1293,1.0,0.7733952049497294
Oberweningen,2001,1288,5.0,3.8819875776397517
Oberweningen,2002,1313,3.0,2.284843869002285
Oberweningen,2003,1378,3.0,2.1770682148040637
Oberweningen,2004,1448,2.0,1.3812154696132597
Oberweningen,2005,1488,5.0,3.360215053763441
Oberweningen,2006,1504,4.0,2.6595744680851063
Oberweningen,2007,1530,0.0,0.0
Oberweningen,2008,1601,0.0,0.0
Oberweningen,2009,1662,1.0,0.601684717208183
Oberweningen,2010,1745,1.0,0.5730659025787965
Oberweningen,2011,1733,5.0,2.885170225043278
Oberweningen,2012,1749,5.0,2.858776443682104
Oberweningen,2013,1748,2.0,1.1441647597254005
Oberweningen,2014,1823,3.0,1.6456390565002743
Oberweningen,2015,1796,7.0,3.8975501113585747
Oberweningen,2016,1776,7.0,3.941441441441441
Oberweningen,2017,1797,5.0,2.7824151363383414
Oberweningen,2018,1799,7.0,3.8910505836575875
Oberweningen,2019,1791,6.0,3.3500837520938025
Oberweningen,2020,1896,5.0,2.6371308016877637
Oberweningen,2021,1891,6.0,3.1729243786356425
Otelfingen,1990,1610,4.0,2.4844720496894412
Otelfingen,1991,1633,4.0,2.449479485609308
Otelfingen,1992,1608,5.0,3.109452736318408
Otelfingen,1993,1603,1.0,0.6238303181534622
Otelfingen,1994,1584,3.0,1.893939393939394
Otelfingen,1995,1644,0.0,0.0
Otelfingen,1996,1697,5.0,2.946375957572186
Otelfingen,1997,1710,3.0,1.7543859649122808
Otelfingen,1998,1792,2.0,1.1160714285714286
Otelfingen,1999,1839,3.0,1.6313213703099512
Otelfingen,2000,1888,1.0,0.5296610169491526
Otelfingen,2001,1948,4.0,2.053388090349076
Otelfingen,2002,1964,6.0,3.054989816700611
Otelfingen,2003,2136,5.0,2.3408239700374533
Otelfingen,2004,2195,2.0,0.9111617312072894
Otelfingen,2005,2220,4.0,1.8018018018018018
Otelfingen,2006,2263,6.0,2.6513477684489617
Otelfingen,2007,2259,3.0,1.3280212483399734
Otelfingen,2008,2274,8.0,3.518029903254178
Otelfingen,2009,2325,2.0,0.8602150537634409
Otelfingen,2010,2449,10.0,4.083299305839118
Otelfingen,2011,2608,8.0,3.067484662576687
Otelfingen,2012,2751,5.0,1.817520901490367
Otelfingen,2013,2729,7.0,2.565042139978014
Otelfingen,2014,2786,10.0,3.5893754486719307
Otelfingen,2015,2777,5.0,1.8005041411595246
Otelfingen,2016,2821,5.0,1.772421127259837
Otelfingen,2017,2831,10.0,3.532320734722713
Otelfingen,2018,2928,6.0,2.0491803278688527
Otelfingen,2019,2980,6.0,2.0134228187919465
Otelfingen,2020,2940,3.0,1.0204081632653061
Otelfingen,2021,2930,11.0,3.7542662116040955
Regensberg,1990,525,3.0,5.714285714285714
Regensberg,1991,521,0.0,0.0
Regensberg,1992,509,0.0,0.0
Regensberg,1993,499,0.0,0.0
Regensberg,1994,512,0.0,0.0
Regensberg,1995,493,2.0,4.056795131845842
Regensberg,1996,493,1.0,2.028397565922921
Regensberg,1997,483,0.0,0.0
Regensberg,1998,460,1.0,2.1739130434782608
Regensberg,1999,454,2.0,4.405286343612335
Regensberg,2000,440,2.0,4.545454545454545
Regensberg,2001,438,0.0,0.0
Regensberg,2002,441,2.0,4.535147392290249
Regensberg,2003,436,3.0,6.8807339449541285
Regensberg,2004,445,0.0,0.0
Regensberg,2005,452,0.0,0.0
Regensberg,2006,455,0.0,0.0
Regensberg,2007,470,3.0,6.382978723404255
Regensberg,2008,460,2.0,4.3478260869565215
Regensberg,2009,478,2.0,4.184100418410042
Regensberg,2010,488,5.0,10.245901639344261
Regensberg,2011,498,1.0,2.008032128514056
Regensberg,2012,490,0.0,0.0
Regensberg,2013,485,1.0,2.061855670103093
Regensberg,2014,489,1.0,2.044989775051125
Regensberg,2015,465,1.0,2.150537634408602
Regensberg,2016,469,4.0,8.528784648187633
Regensberg,2017,473,1.0,2.1141649048625792
Regensberg,2018,486,3.0,6.172839506172839
Regensberg,2019,465,1.0,2.150537634408602
Regensberg,2021,460,1.0,2.1739130434782608
Regensdorf,1990,13263,29.0,2.1865339666742063
Regensdorf,1991,13461,28.0,2.080083203328133
Regensdorf,1992,13305,23.0,1.7286734310409622
Regensdorf,1993,13285,41.0,3.08618742943169
Regensdorf,1994,13398,47.0,3.5079862666069563
Regensdorf,1995,13589,34.0,2.502023695636176
Regensdorf,1996,13541,35.0,2.5847426334834944
Regensdorf,1997,13568,44.0,3.242924528301887
Regensdorf,1998,13546,40.0,2.9529012254540086
Regensdorf,1999,14106,45.0,3.1901318587834964
Regensdorf,2000,14628,17.0,1.1621547716707683
Regensdorf,2001,15142,16.0,1.0566635847312111
Regensdorf,2002,15183,30.0,1.9758940920766646
Regensdorf,2003,15336,29.0,1.8909754825247782
Regensdorf,2004,15280,33.0,2.1596858638743455
Regensdorf,2005,15425,38.0,2.463533225283631
Regensdorf,2006,15506,39.0,2.515155423706952
Regensdorf,2007,15673,60.0,3.8282396478019525
Regensdorf,2008,16013,60.0,3.746955598576157
Regensdorf,2009,16270,56.0,3.441917639827904
Regensdorf,2010,16518,59.0,3.57186100012108
Regensdorf,2011,16824,51.0,3.031383737517832
Regensdorf,2012,16951,49.0,2.890684915344228
Regensdorf,2013,17132,43.0,2.5099229512024284
Regensdorf,2014,17443,42.0,2.407842687611076
Regensdorf,2015,18010,36.0,1.9988895058300942
Regensdorf,2016,18112,46.0,2.5397526501766783
Regensdorf,2017,18253,46.0,2.520133676655892
Regensdorf,2018,18411,30.0,1.6294606485253382
Regensdorf,2019,18494,40.0,2.162863631448037
Regensdorf,2020,18551,37.0,1.99450164411622
Regensdorf,2021,18519,50.0,2.6999298018251525
Rümlang,1990,5206,14.0,2.689204763734153
Rümlang,1991,5274,14.0,2.654531664770573
Rümlang,1992,5204,25.0,4.803996925441967
Rümlang,1993,5255,14.0,2.664129400570885
Rümlang,1994,5253,11.0,2.0940415000951837
Rümlang,1995,5208,18.0,3.4562211981566824
Rümlang,1996,5231,15.0,2.867520550563946
Rümlang,1997,5188,15.0,2.8912875867386276
Rümlang,1998,5285,21.0,3.9735099337748343
Rümlang,1999,5366,16.0,2.981736861721953
Rümlang,2000,5508,12.0,2.1786492374727673
Rümlang,2001,5667,14.0,2.4704429151226397
Rümlang,2002,5810,15.0,2.581755593803787
Rümlang,2003,5807,14.0,2.410883416566213
Rümlang,2004,5855,21.0,3.5866780529462
Rümlang,2005,5923,14.0,2.363667060611177
Rümlang,2006,5961,26.0,4.361684281160879
Rümlang,2007,6046,24.0,3.9695666556400924
Rümlang,2008,6338,18.0,2.840012622278321
Rümlang,2009,6610,24.0,3.6308623298033282
Rümlang,2010,6698,21.0,3.1352642579874592
Rümlang,2011,6924,24.0,3.4662045060658575
Rümlang,2012,7006,17.0,2.426491578646874
Rümlang,2013,7217,26.0,3.602604960509907
Rümlang,2014,7541,18.0,2.386951332714494
Rümlang,2015,7752,22.0,2.8379772961816307
Rümlang,2016,7991,18.0,2.252534100863471
Rümlang,2017,7929,16.0,2.0179089418589986
Rümlang,2018,8159,17.0,2.0835886750827304
Rümlang,2019,8229,19.0,2.3089075221776643
Rümlang,2020,8281,10.0,1.2075836251660428
Rümlang,2021,8297,21.0,2.5310353139689044
Schleinikon,1990,555,0.0,0.0
Schleinikon,1991,574,2.0,3.484320557491289
Schleinikon,1992,572,0.0,0.0
Schleinikon,1993,570,0.0,0.0
Schleinikon,1994,572,1.0,1.7482517482517483
Schleinikon,1995,592,2.0,3.3783783783783785
Schleinikon,1996,614,1.0,1.6286644951140066
Schleinikon,1997,642,2.0,3.115264797507788
Schleinikon,1998,636,1.0,1.5723270440251573
Schleinikon,1999,636,2.0,3.1446540880503147
Schleinikon,2000,637,0.0,0.0
Schleinikon,2001,664,2.0,3.0120481927710845
Schleinikon,2002,693,0.0,0.0
Schleinikon,2003,685,0.0,0.0
Schleinikon,2004,688,2.0,2.9069767441860463
Schleinikon,2005,687,3.0,4.366812227074235
Schleinikon,2006,703,4.0,5.689900426742533
Schleinikon,2007,703,0.0,0.0
Schleinikon,2008,700,0.0,0.0
Schleinikon,2009,706,0.0,0.0
Schleinikon,2010,717,0.0,0.0
Schleinikon,2011,722,1.0,1.3850415512465375
Schleinikon,2012,718,1.0,1.392757660167131
Schleinikon,2013,707,3.0,4.243281471004243
Schleinikon,2014,730,1.0,1.36986301369863
Schleinikon,2015,720,2.0,2.7777777777777777
Schleinikon,2016,725,2.0,2.758620689655172
Schleinikon,2017,736,3.0,4.076086956521739
Schleinikon,2018,728,1.0,1.3736263736263736
Schleinikon,2021,860,1.0,1.1627906976744187
Schöfflisdorf,1990,1021,0.0,0.0
Schöfflisdorf,1991,1062,4.0,3.766478342749529
Schöfflisdorf,1992,1052,4.0,3.802281368821293
Schöfflisdorf,1993,1075,0.0,0.0
Schöfflisdorf,1994,1068,3.0,2.8089887640449436
Schöfflisdorf,1995,1080,3.0,2.7777777777777777
Schöfflisdorf,1996,1079,1.0,0.9267840593141798
Schöfflisdorf,1997,1083,4.0,3.693444136657433
Schöfflisdorf,1998,1056,1.0,0.946969696969697
Schöfflisdorf,1999,1059,5.0,4.721435316336166
Schöfflisdorf,2000,1101,1.0,0.9082652134423251
Schöfflisdorf,2001,1124,1.0,0.889679715302491
Schöfflisdorf,2002,1169,4.0,3.4217279726261762
Schöfflisdorf,2003,1136,8.0,7.042253521126761
