,Place,Year,Population,Divorces,Divorces p1k,Ø Taxable assets of natural persons [CHF 1k],Unemployed persons,Unemployed persons p1k,% SVP voters,Number of cattle,Number of cattle p1k,Bezügerquote,Birthrate,Church tax (millions),Church tax (millions) p1k,Number of kindergardeners p1k,Number of primary schoolers,Number of primary schoolers p1k,Number of secondary educationers,Number of secondary educationers p1k
8149,Volketswil,2003,14418,45.0,3.121098626716604,231.0,439.9,4.730717942100055,44.2,,,,11.6,3.2,7.191011235955057,25.9,1123.0,0.11888630107982215,423.0,0.184958460865763
8150,Volketswil,2004,14752,39.0,2.6437093275488066,223.0,423.0,4.537847579814624,,,,,11.2,3.3,7.466063348416289,23.9,1133.0,0.11993225362548958,459.0,0.19913232104121475
8151,Volketswil,2005,15097,63.0,4.173014506193284,243.0,398.0,4.111400355357216,,521.0,285.16694033935414,,10.8,3.1,7.126436781609196,18.3,1205.0,1.1261682242990654,479.0,0.20798957881024752
8152,Volketswil,2006,15377,53.0,3.446706119529167,244.0,336.0,3.3824595312877506,,,,,11.4,3.4,7.203389830508475,23.1,1106.0,0.9534482758620689,512.0,0.21945992284612087
8153,Volketswil,2007,15804,53.0,3.353581371804607,253.0,291.0,2.8845010110622105,48.7,615.0,325.5690841715193,,11.0,3.5,7.352941176470588,24.4,1073.0,0.8882450331125827,502.0,0.21172501054407422
8154,Volketswil,2008,16305,46.0,2.821220484513953,261.0,278.0,2.71717882555321,,645.0,334.71717695900367,,13.5,3.8,8.10234541577825,25.1,1090.0,0.910609857978279,510.0,0.21546261089987326
8155,Volketswil,2009,16879,55.0,3.2584868771846676,261.0,417.0,4.0435187340004655,,692.0,347.564038171773,,12.1,3.9,7.414448669201521,27.0,1098.0,0.9165275459098498,484.0,0.20251046025104602
8156,Volketswil,2010,17412,46.0,2.641856191132552,274.0,382.0,3.654802908534252,,695.0,352.4340770791075,5.1,13.0,4.4,8.103130755064457,23.5,1152.0,0.9404081632653061,541.0,0.225604670558799
8157,Volketswil,2011,17572,38.0,2.1625312997951287,279.0,303.0,2.8547201808931604,42.9,681.0,333.0073349633252,5.0,11.8,3.9,7.276119402985074,23.1,1183.0,0.9263899765074393,541.0,0.22579298831385644
8158,Volketswil,2012,17743,40.0,2.2544101899340587,280.0,346.0,3.1937675380298334,,697.0,338.3495145631068,5.1,13.1,3.9,6.112852664576803,24.5,1141.0,0.9077167859984089,544.0,0.21751299480207917
8159,Volketswil,2013,18040,28.0,1.5521064301552105,278.0,367.0,3.3663547972849024,,690.0,336.7496339677892,6.6,12.6,3.6,5.555555555555555,24.7,1164.0,0.9267515923566879,525.0,0.2053187328901056
8160,Volketswil,2014,18384,42.0,2.284595300261097,281.0,362.0,3.2904304828388597,,714.0,345.0942484291928,7.0,13.1,4.1,6.366459627329192,22.5,1212.0,0.9727126805778491,538.0,0.2052651659671881
8161,Volketswil,2015,18489,41.0,2.217534750392125,304.0,390.0,3.537222464083587,45.6,691.0,327.4881516587678,6.7,13.2,3.7,5.78125,25.4,1198.0,0.948535233570863,529.0,0.1976831091180867
8162,Volketswil,2016,18499,50.0,2.7028488026379804,306.0,405.9,3.6575475778546713,,720.0,338.1869422263974,,11.6,3.8,5.646359583952451,25.8,1223.0,0.9737261146496815,531.0,0.1995490417136415
8163,Volketswil,2017,18615,30.0,1.6116035455278002,312.0,382.6,3.4136331192005716,,718.0,333.17865429234337,,11.5,3.7,5.623100303951368,25.6,1243.0,0.985725614591594,549.0,0.20146788990825687
8164,Volketswil,2018,18597,49.0,2.6348335753078453,321.0,263.5,2.324617121885807,,760.0,343.7358661239258,,9.1,3.3,4.910714285714286,27.0,1306.0,1.0802315963606286,500.0,0.17793594306049823
8165,Volketswil,2019,18623,42.0,2.2552757343070398,327.0,197.6,1.7430577608411841,42.4,758.0,340.8273381294964,,9.5,3.9,5.635838150289017,26.9,1340.0,1.120401337792642,522.0,0.17876712328767122
8166,Volketswil,2020,18851,26.0,1.3792371757466448,325.0,266.5,20.755451713395637,,746.0,332.8871039714413,,10.2,4.1,5.678670360110803,25.0,1357.0,1.1698275862068965,539.0,0.18865943297164858
8167,Volketswil,2021,19107,31.0,1.622442036949809,334.0,280.0,20.114942528735632,,737.0,330.4932735426009,,10.2,3.8,5.073431241655541,,,,,
8168,Wangen-Brüttisellen,1962,2411,,,,,,,,,,,,,,,,,
8169,Wangen-Brüttisellen,1963,2564,,,,,,,,,,,,,,,,,
8170,Wangen-Brüttisellen,1964,2848,,,,,,,,,,,,,,,,,
8171,Wangen-Brüttisellen,1965,3053,,,,,,,,,,,,,,,,,
8172,Wangen-Brüttisellen,1966,3120,,,,,,,,,,,,,,,,,
8173,Wangen-Brüttisellen,1967,3333,,,,,,,,,,,,,,,,,
8174,Wangen-Brüttisellen,1968,3418,,,,,,,,,,,,,,,,,
8175,Wangen-Brüttisellen,1969,3697,,,,,,,,,,,,,,,,,
8176,Wangen-Brüttisellen,1970,3692,,,,,,,,,,,,,,,,,
8177,Wangen-Brüttisellen,1971,3612,,,,,,,,,,,,,,,,,
8178,Wangen-Brüttisellen,1972,3719,,,,,,,,,,,,,,,,,
8179,Wangen-Brüttisellen,1973,3644,,,,,,,,,,,,,,,,,
8180,Wangen-Brüttisellen,1974,3683,,,,,,,,,,,,,,,,,
8181,Wangen-Brüttisellen,1975,3610,,,,,,,,,,,,,,,,,
8182,Wangen-Brüttisellen,1976,3555,,,,,,,,,,,,,,,,,
8183,Wangen-Brüttisellen,1977,3485,,,,,,,,,,,,,,,,,
8184,Wangen-Brüttisellen,1978,3483,,,,,,,,,,,,,,,,,
8185,Wangen-Brüttisellen,1979,3464,,,,,,,,,,,,,,,,,
8186,Wangen-Brüttisellen,1980,3449,,,,,,,,,,,,,,,,,
8187,Wangen-Brüttisellen,1981,3480,,,,,,,,,,,,,,,,,
8188,Wangen-Brüttisellen,1982,3522,,,,,,,,,,,,,,,,,
8189,Wangen-Brüttisellen,1983,3791,,,,,,,,,,,,,,,,,
8190,Wangen-Brüttisellen,1984,4041,,,,,,,,,,,,,,,,,
8191,Wangen-Brüttisellen,1985,4157,,,,,,,526.0,236.19218679838346,,,,,,,,,
8192,Wangen-Brüttisellen,1986,4276,,,,,,,,,,,,,,,,,
8193,Wangen-Brüttisellen,1987,4440,,,,,,,,,,,,,,,,,
8194,Wangen-Brüttisellen,1988,4476,,,,,,,,,,,,,,,,,
8195,Wangen-Brüttisellen,1989,4620,,,,,,,,,,,,,,,,,
8196,Wangen-Brüttisellen,1990,4685,7.0,1.4941302027748131,140.0,,,,492.0,218.47246891651864,,15.2,0.7,0.8894536213468868,24.2,327.0,0.2684729064039409,,
8197,Wangen-Brüttisellen,1991,4760,14.0,2.941176470588235,154.0,18.8,1.2969094922737308,26.1,,,,16.6,0.8,0.9791921664626684,25.2,344.0,0.28500414250207123,,
8198,Wangen-Brüttisellen,1992,4779,18.0,3.766478342749529,148.0,54.4,3.78724589250905,,,,,14.7,1.0,1.187648456057007,25.0,347.0,0.2800645682001614,,
8199,Wangen-Brüttisellen,1993,4850,14.0,2.88659793814433,220.0,136.6,9.501947690595436,,,,,9.3,1.0,1.1976047904191616,23.9,391.0,0.2993874425727412,,
8200,Wangen-Brüttisellen,1994,4842,18.0,3.717472118959108,238.0,133.9,9.108843537414966,,,,,12.4,1.1,1.2127894156560088,24.3,376.0,0.28270676691729324,,
8201,Wangen-Brüttisellen,1995,5079,9.0,1.772002362669817,250.0,108.3,7.06734534064213,35.5,,,,12.6,1.2,1.2024048096192383,30.4,392.0,0.28426395939086296,,
8202,Wangen-Brüttisellen,1996,5255,11.0,2.0932445290199806,231.0,123.5,8.18748342614691,,447.0,196.05263157894737,,10.6,1.3,1.1937557392102847,32.3,409.0,0.29048295454545453,,
8203,Wangen-Brüttisellen,1997,5433,19.0,3.4971470642370694,232.0,152.1,10.09156050955414,,,,,12.9,1.5,1.293103448275862,29.7,434.0,0.29993089149965446,,
8204,Wangen-Brüttisellen,1998,5695,18.0,3.160667251975417,220.0,128.1,8.567415730337078,,,,,12.3,1.3,1.0933557611438185,24.7,478.0,0.3225371120107962,,
8205,Wangen-Brüttisellen,1999,5777,17.0,2.942703825514973,226.0,79.8,5.265241488519398,43.0,,,,11.9,1.4,1.1522633744855966,24.6,524.0,0.34794156706507307,,
8206,Wangen-Brüttisellen,2000,6026,11.0,1.8254231662794558,228.0,49.8,3.304140127388535,,373.0,162.95325469637396,,11.4,1.8,1.4754098360655739,27.0,533.0,0.35843981170141226,,
8207,Wangen-Brüttisellen,2001,6161,16.0,2.5969810095763672,236.0,53.8,3.5553793285752047,,,,,12.8,1.5,1.1980830670926517,24.2,554.0,0.3647136273864384,196.0,0.06477197620621282
8208,Wangen-Brüttisellen,2002,6161,16.0,2.5969810095763672,216.0,129.0,8.891645988420182,,,,,13.8,1.8,1.3996889580093312,22.6,558.0,0.3516068052930057,205.0,0.06858481097356976
8209,Wangen-Brüttisellen,2003,6233,17.0,2.7274185785336114,228.0,170.8,11.90078037904125,44.0,,,,9.4,1.3,0.9818731117824775,22.9,518.0,0.3223397635345364,244.0,0.08347588094423537
8210,Wangen-Brüttisellen,2004,6465,14.0,2.165506573859242,223.0,156.0,11.206896551724137,,,,,11.2,1.4,1.0606060606060606,20.2,501.0,0.3081180811808118,260.0,0.09024644220756682
8211,Wangen-Brüttisellen,2005,6816,24.0,3.5211267605633805,220.0,148.0,10.125889436234264,,476.0,208.77192982456143,,11.8,1.3,0.9694258016405668,20.9,478.0,0.281673541543901,266.0,0.09540889526542325
8212,Wangen-Brüttisellen,2006,6935,24.0,3.460706560922855,225.0,144.0,9.942004971002484,,,,,8.5,1.4,1.0844306738962044,20.8,472.0,0.2748980780430984,247.0,0.09178743961352658
8213,Wangen-Brüttisellen,2007,7056,30.0,4.251700680272109,238.0,106.0,7.129405434490181,44.0,470.0,202.8485110056107,,10.1,1.7,1.3147718484145396,24.1,472.0,0.27251732101616627,230.0,0.08695652173913043
8214,Wangen-Brüttisellen,2008,7219,14.0,1.9393267765618507,247.0,101.0,6.444614599285349,,472.0,206.38390905115872,,12.3,1.8,1.3975155279503106,22.8,494.0,0.2855491329479769,237.0,0.09189608375339278
8215,Wangen-Brüttisellen,2009,7386,27.0,3.6555645816409426,234.0,156.0,9.774436090225564,,455.0,197.39696312364424,,10.5,1.6,1.2185833968012187,20.8,522.0,0.28338762214983715,247.0,0.09111029140538547
8216,Wangen-Brüttisellen,2010,7539,35.0,4.642525533890436,245.0,164.0,9.910563210055596,,450.0,195.39730785931394,4.9,11.2,1.6,1.161103047895501,22.2,517.0,0.2520721599219893,227.0,0.08272594752186589
8217,Wangen-Brüttisellen,2011,7588,25.0,3.2946758039008963,264.0,123.0,7.279829545454546,38.7,452.0,193.74196313759109,4.7,13.5,2.0,1.3812154696132597,21.4,525.0,0.24567150210575572,230.0,0.08394160583941605
8218,Wangen-Brüttisellen,2012,7573,18.0,2.376865178925129,267.0,120.0,6.91085003455425,,436.0,183.8886545761282,4.6,9.5,2.0,1.3440860215053765,19.5,524.0,0.23392857142857143,210.0,0.0743362831858407
8219,Wangen-Brüttisellen,2013,7593,20.0,2.6340050046095085,292.0,130.0,7.309941520467835,,397.0,167.7228559357837,6.0,10.7,2.2,1.4627659574468086,17.7,515.0,0.22141014617368873,209.0,0.07496413199426112
8220,Wangen-Brüttisellen,2014,7632,19.0,2.489517819706499,309.0,149.0,8.244798583444002,,413.0,172.80334728033472,6.1,9.0,2.1,1.3725490196078431,20.7,503.0,0.21313559322033898,229.0,0.08126330731014904
8221,Wangen-Brüttisellen,2015,7742,25.0,3.2291397571686904,301.0,162.0,9.078681909885676,41.2,438.0,182.65221017514597,6.8,11.0,1.9,1.1867582760774515,23.2,455.0,0.1903765690376569,251.0,0.0867911479944675
8222,Wangen-Brüttisellen,2016,7874,23.0,2.921005842011684,319.0,157.1,8.618608733816108,,408.0,170.28380634390652,,9.2,1.8,1.0830324909747293,23.6,489.0,0.20282040647034424,249.0,0.0840080971659919
8223,Wangen-Brüttisellen,2017,7892,7.0,0.8869741510390269,328.0,152.7,8.018273471959672,,391.0,156.3374650139944,,11.6,2.2,1.2607449856733524,22.0,511.0,0.20814663951120163,239.0,0.07813010787839163
8224,Wangen-Brüttisellen,2018,7917,18.0,2.2735884804850324,351.0,95.3,4.9419207633271105,,336.0,131.4039890496676,,11.2,2.1,1.2117714945181766,20.9,502.0,0.20489795918367346,239.0,0.07677481529071635
8225,Wangen-Brüttisellen,2019,7966,12.0,1.5064022093899072,365.0,72.6,3.7207872078720787,36.1,351.0,133.918351774132,,9.9,1.9,1.0863350485991994,23.4,527.0,0.20626223091976517,231.0,0.07280176489127009
8226,Wangen-Brüttisellen,2020,7990,13.0,1.6270337922403004,411.0,119.8,5.882930661952465,,353.0,131.91330343796713,,10.5,1.7,0.9725400457665904,23.1,534.0,0.2018140589569161,226.0,0.06898656898656899
8227,Wangen-Brüttisellen,2021,7955,12.0,1.508485229415462,412.0,119.8,5.814404969908755,,398.0,149.56783164223975,,9.0,1.6,0.8776741634668129,,,,,
8228,Altikon,1962,468,,,,,,,,,,,,,,,,,
8229,Altikon,1963,474,,,,,,,,,,,,,,,,,
8230,Altikon,1964,470,,,,,,,,,,,,,,,,,
8231,Altikon,1965,485,,,,,,,,,,,,,,,,,
8232,Altikon,1966,505,,,,,,,,,,,,,,,,,
8233,Altikon,1967,496,,,,,,,,,,,,,,,,,
8234,Altikon,1968,499,,,,,,,,,,,,,,,,,
8235,Altikon,1969,488,,,,,,,,,,,,,,,,,
8236,Altikon,1970,470,,,,,,,,,,,,,,,,,
8237,Altikon,1971,481,,,,,,,,,,,,,,,,,
8238,Altikon,1972,498,,,,,,,,,,,,,,,,,
8239,Altikon,1973,492,,,,,,,,,,,,,,,,,
8240,Altikon,1974,487,,,,,,,,,,,,,,,,,
8241,Altikon,1975,477,,,,,,,,,,,,,,,,,
8242,Altikon,1976,476,,,,,,,,,,,,,,,,,
8243,Altikon,1977,472,,,,,,,,,,,,,,,,,
8244,Altikon,1978,477,,,,,,,,,,,,,,,,,
8245,Altikon,1979,471,,,,,,,,,,,,,,,,,
8246,Altikon,1980,459,,,,,,,,,,,,,,,,,
8247,Altikon,1981,475,,,,,,,,,,,,,,,,,
8248,Altikon,1982,485,,,,,,,,,,,,,,,,,
8249,Altikon,1983,477,,,,,,,,,,,,,,,,,
8250,Altikon,1984,505,,,,,,,,,,,,,,,,,
8251,Altikon,1985,507,,,,,,,985.0,361.4678899082569,,,,,,,,,
8252,Altikon,1986,525,,,,,,,,,,,,,,,,,
8253,Altikon,1987,542,,,,,,,,,,,,,,,,,
8254,Altikon,1988,553,,,,,,,,,,,,,,,,,
8255,Altikon,1989,556,,,,,,,,,,,,,,,,,
8256,Altikon,1990,554,0.0,0.0,142.0,,,,1036.0,368.6832740213523,,18.0,0.1,0.0556792873051225,45.0,61.0,0.023027557568893922,,
8257,Altikon,1991,555,1.0,1.8018018018018018,151.0,0.0,0.0,60.6,,,,10.8,0.1,0.05630630630630631,45.1,60.0,0.021986075485525832,,
8258,Altikon,1992,587,1.0,1.7035775127768313,167.0,1.7,0.08188824662813102,,,,,9.0,0.1,0.05564830272676684,45.0,67.0,0.02426657008330315,,
8259,Altikon,1993,588,1.0,1.7006802721088434,243.0,5.8,0.2623959464350344,,,,,10.2,0.1,0.05558643690939411,32.4,73.0,0.026468455402465556,,
8260,Altikon,1994,598,3.0,5.016722408026756,249.0,5.7,0.23159434422233058,,,,,8.5,0.1,0.05583472920156338,20.4,77.0,0.027628274129888768,,
8261,Altikon,1995,573,2.0,3.4904013961605584,262.0,3.1,0.12088597722664172,62.4,,,,5.0,0.1,0.052742616033755275,21.7,69.0,0.024033437826541274,,
8262,Altikon,1996,602,0.0,0.0,250.0,1.5,0.055803571428571425,,918.0,314.3835616438356,,8.7,0.1,0.052882072977260705,20.9,65.0,0.02275910364145658,,
8263,Altikon,1997,602,1.0,1.6611295681063123,243.0,7.1,0.25437087990828317,,,,,5.0,0.1,0.11750881316098709,19.9,60.0,0.0205761316872428,,
8264,Altikon,1998,604,1.0,1.6556291390728477,240.0,4.4,0.1553672316384181,,,,,10.0,0.1,0.11627906976744187,28.2,51.0,0.016865079365079364,,
8265,Altikon,1999,590,4.0,6.779661016949152,260.0,1.8,0.06276150627615064,64.5,,,,6.6,0.1,0.1149425287356322,26.5,48.0,0.015722240419259743,,
8266,Altikon,2000,626,3.0,4.792332268370607,280.0,1.2,0.04147656574035669,,883.0,309.06545327266366,,11.9,0.1,0.10504201680672269,27.1,52.0,0.016927083333333332,,
8267,Altikon,2001,635,2.0,3.149606299212598,281.0,1.8,0.06109979633401222,,,,,8.0,0.1,0.10245901639344263,31.9,54.0,0.017481385561670445,33.0,0.01004566210045662
8268,Altikon,2002,625,0.0,0.0,262.0,3.4,0.11564625850340134,,,,,6.3,0.1,0.10362694300518135,26.8,53.0,0.01704728208427147,24.0,0.007308160779537149
8269,Altikon,2003,624,2.0,3.205128205128205,247.0,4.8,0.15655577299412915,66.5,,,,4.8,0.1,0.10070493454179255,22.4,52.0,0.030110017371163866,24.0,0.007375537799631223
8270,Altikon,2004,634,3.0,4.73186119873817,242.0,7.0,0.22045855379188714,,,,,6.4,0.1,0.10570824524312897,27.2,54.0,0.030857142857142857,20.0,0.006191950464396285
8271,Altikon,2005,623,2.0,3.2102728731942216,240.0,4.0,0.12583364791745313,,799.0,264.0449438202247,,6.3,0.1,0.10626992561105207,0.0,66.0,0.03506907545164718,26.0,0.007890743550834597
8272,Altikon,2006,623,2.0,3.2102728731942216,247.0,2.0,0.061072431904238424,,,,,11.2,0.1,0.11037527593818984,32.1,41.0,0.019636015325670497,23.0,0.007053051211284882
8273,Altikon,2007,622,3.0,4.82315112540193,235.0,2.0,0.06036460219727152,62.8,727.0,243.2251589160254,,9.6,0.1,0.10706638115631692,25.7,36.0,0.017408123791102514,28.0,0.008408408408408409
8274,Altikon,2008,615,0.0,0.0,254.0,4.0,0.12086052695189752,,678.0,231.9534724598016,,9.6,0.1,0.09389671361502347,20.9,36.0,0.016423357664233577,22.0,0.006528189910979229
8275,Altikon,2009,621,0.0,0.0,246.0,6.0,0.17940437746681018,,678.0,235.3349531412704,,16.3,0.1,0.09208103130755066,24.4,31.0,0.013548951048951048,20.0,0.005738880918220947
8276,Altikon,2010,601,1.0,1.663893510815308,268.0,9.0,0.2612330198537095,,663.0,237.80487804878047,2.4,16.1,0.1,0.09354536950420955,12.9,34.0,0.013671089666264576,11.0,0.003089019938219601
8277,Altikon,2011,619,0.0,0.0,272.0,8.0,0.23342670401493928,49.6,607.0,225.5667038275734,2.2,8.3,0.1,0.08984725965858041,20.0,35.0,0.01263537906137184,15.0,0.004123144584936778
8278,Altikon,2012,618,1.0,1.6181229773462784,272.0,,,,635.0,240.07561436672967,1.6,4.8,0.1,0.08718395815170009,19.4,34.0,0.011712022046159145,12.0,0.003284072249589491
8279,Altikon,2013,635,2.0,3.149606299212598,282.0,,,,598.0,231.87281892206283,1.6,9.7,0.1,0.0851063829787234,21.0,36.0,0.012274122059324924,18.0,0.004785961180537091
8280,Altikon,2014,657,0.0,0.0,297.0,6.0,0.16377333770062233,,617.0,227.59129472519365,1.6,6.3,0.1,0.08347245409015025,34.6,38.0,0.011473429951690822,19.0,0.00490449148167269
8281,Altikon,2015,655,2.0,3.0534351145038165,297.0,6.0,0.16276041666666666,52.8,592.0,215.74344023323616,1.2,6.1,0.1,0.07980845969672785,28.9,39.0,0.011073253833049404,18.0,0.004597701149425287
8282,Altikon,2016,653,3.0,4.594180704441042,305.0,6.3,0.16995791518290707,,566.0,206.56934306569343,,7.6,0.1,0.07581501137225172,26.0,42.0,0.011618257261410789,17.0,0.004330106979113602
8283,Altikon,2017,674,,,312.0,,,,526.0,186.1946902654867,,7.7,0.1,0.0687757909215956,21.4,48.0,0.012885906040268456,16.0,0.004062976130015236
8284,Altikon,2018,705,3.0,4.25531914893617,291.0,6.8,0.32812198417293953,,529.0,189.74175035868004,,14.8,0.1,0.0651890482398957,16.3,51.0,0.01338231435318814,16.0,0.0038844379703811605
8285,Altikon,2019,698,1.0,1.4326647564469914,301.0,,,59.2,528.0,187.36692689850958,,8.5,0.1,0.062421972534332085,21.3,48.0,0.012269938650306749,21.0,0.005020320344250538
8286,Altikon,2020,702,1.0,1.4245014245014245,322.0,,,,490.0,169.432918395574,,12.9,0.1,0.062111801242236024,25.8,49.0,0.01244286439817166,19.0,0.004460093896713615
8287,Altikon,2021,709,2.0,2.8208744710860367,324.0,,,,520.0,175.43859649122805,,10.0,0.1,0.06349206349206349,,,,,
8288,Brütten,1962,515,,,,,,,,,,,,,,,,,
8289,Brütten,1963,515,,,,,,,,,,,,,,,,,
8290,Brütten,1964,536,,,,,,,,,,,,,,,,,
8291,Brütten,1965,554,,,,,,,,,,,,,,,,,
8292,Brütten,1966,561,,,,,,,,,,,,,,,,,
8293,Brütten,1967,573,,,,,,,,,,,,,,,,,
8294,Brütten,1968,609,,,,,,,,,,,,,,,,,
8295,Brütten,1969,656,,,,,,,,,,,,,,,,,
8296,Brütten,1970,671,,,,,,,,,,,,,,,,,
8297,Brütten,1971,693,,,,,,,,,,,,,,,,,
8298,Brütten,1972,705,,,,,,,,,,,,,,,,,
8299,Brütten,1973,731,,,,,,,,,,,,,,,,,
8300,Brütten,1974,765,,,,,,,,,,,,,,,,,
8301,Brütten,1975,819,,,,,,,,,,,,,,,,,
8302,Brütten,1976,879,,,,,,,,,,,,,,,,,
8303,Brütten,1977,932,,,,,,,,,,,,,,,,,
8304,Brütten,1978,1052,,,,,,,,,,,,,,,,,
8305,Brütten,1979,1152,,,,,,,,,,,,,,,,,
8306,Brütten,1980,1172,,,,,,,,,,,,,,,,,
8307,Brütten,1981,1204,,,,,,,,,,,,,,,,,
8308,Brütten,1982,1273,,,,,,,,,,,,,,,,,
8309,Brütten,1983,1297,,,,,,,,,,,,,,,,,
8310,Brütten,1984,1328,,,,,,,,,,,,,,,,,
8311,Brütten,1985,1347,,,,,,,548.0,179.14351095129126,,,,,,,,,
8312,Brütten,1986,1359,,,,,,,,,,,,,,,,,
8313,Brütten,1987,1370,,,,,,,,,,,,,,,,,
8314,Brütten,1988,1365,,,,,,,,,,,,,,,,,
8315,Brütten,1989,1399,,,,,,,,,,,,,,,,,
8316,Brütten,1990,1483,2.0,1.3486176668914363,292.0,,,,484.0,155.47703180212014,,14.3,0.3,0.18879798615481436,55.8,132.0,0.033099297893681046,,
8317,Brütten,1991,1496,5.0,3.342245989304813,250.0,1.6,0.06447453255963895,32.8,,,,12.8,0.4,0.24721878862793575,28.3,126.0,0.03151575787893947,,
8318,Brütten,1992,1491,3.0,2.012072434607646,264.0,4.2,0.15967153284671534,,,,,10.7,0.4,0.2466091245376079,26.1,120.0,0.029218407596785977,,
8319,Brütten,1993,1483,3.0,2.0229265003371544,416.0,10.8,0.39335664335664333,,,,,14.2,0.4,0.2484472049689441,27.5,124.0,0.03007518796992481,,
8320,Brütten,1994,1507,4.0,2.6542800265428004,435.0,8.9,0.29821739713175177,,,,,14.8,0.4,0.24494794856093083,26.3,118.0,0.028710462287104624,,
8321,Brütten,1995,1548,1.0,0.6459948320413437,430.0,9.8,0.29482551143200963,32.1,,,,12.6,0.5,0.31094527363184077,25.9,118.0,0.029693004529441368,,
8322,Brütten,1996,1654,5.0,3.022974607013301,389.0,9.6,0.2755769893213917,,533.0,167.9798298140561,,14.2,0.4,0.24953212726138493,29.1,110.0,0.02789753994420492,,
8323,Brütten,1997,1716,2.0,1.1655011655011656,369.0,15.2,0.43186725764291395,,,,,12.7,0.4,0.25252525252525254,29.0,113.0,0.028463476070528966,,
8324,Brütten,1998,1750,1.0,0.5714285714285715,365.0,7.3,0.18367552334943638,,,,,12.2,0.4,0.24330900243309003,30.3,123.0,0.030438010393466965,,
8325,Brütten,1999,1750,3.0,1.7142857142857142,370.0,6.4,0.15142911224682948,38.4,,,,12.6,0.6,0.3535651149086624,33.7,137.0,0.03325242718446602,,
8326,Brütten,2000,1802,1.0,0.5549389567147613,412.0,5.3,0.12217611802674043,,452.0,137.973137973138,,9.7,0.6,0.3508771929824561,29.7,144.0,0.03447450323198468,,
8327,Brütten,2001,1838,5.0,2.7203482045701852,423.0,3.3,0.07382550335570469,,,,,9.4,0.6,0.33482142857142855,31.1,163.0,0.038048552754435104,36.0,0.008066323101053104
8328,Brütten,2002,1859,3.0,1.6137708445400754,422.0,14.3,0.3126913321088079,,,,,10.3,0.7,0.3806416530723219,26.7,174.0,0.03987167736021998,47.0,0.010338759348878134
8329,Brütten,2003,1869,5.0,2.675227394328518,403.0,19.6,0.4175187457396046,39.2,,,,8.6,0.7,0.37076271186440674,19.9,177.0,0.04018161180476731,48.0,0.010364931980133881
8330,Brütten,2004,1888,4.0,2.1186440677966103,416.0,17.0,0.35974267817843236,,,,,8.0,0.6,0.30800821355236135,24.6,161.0,0.034482758620689655,56.0,0.011608623548922056
8331,Brütten,2005,1870,2.0,1.0695187165775402,444.0,17.0,0.3552323637579405,,476.0,144.90106544901064,,12.2,0.7,0.3564154786150712,21.2,162.0,0.03468208092485549,55.0,0.011122345803842264
8332,Brütten,2006,1853,8.0,4.317323259579061,480.0,12.0,0.2501250625312656,,,,,8.0,0.5,0.2340823970037453,16.0,154.0,0.03307560137457045,54.0,0.010712160285657607
8333,Brütten,2007,1880,3.0,1.5957446808510638,491.0,13.0,0.26377729080431783,36.2,466.0,141.90012180267965,,2.7,0.6,0.2733485193621868,17.8,141.0,0.029295657594016207,67.0,0.012911929080747736
8334,Brütten,2008,1892,6.0,3.171247357293869,499.0,7.0,0.1414827391058291,,479.0,147.20344191763982,,7.4,0.6,0.2702702702702703,15.4,140.0,0.028973509933774833,63.0,0.012127045235803657
8335,Brütten,2009,1898,6.0,3.161222339304531,468.0,15.0,0.30413625304136255,,484.0,149.8452012383901,,9.5,0.7,0.3093239063190455,16.4,120.0,0.024671052631578948,72.0,0.013798390187811422
8336,Brütten,2010,1927,4.0,2.075765438505449,529.0,15.0,0.3145445395067942,,449.0,136.26707132018208,2.5,10.0,0.8,0.35413899955732625,19.0,109.0,0.021639864999007347,59.0,0.011189076427081357
8337,Brütten,2011,1938,4.0,2.0639834881320946,541.0,15.0,0.317017499365965,35.6,471.0,144.43422263109477,2.5,6.2,0.7,0.3078276165347405,17.6,115.0,0.022758757173956066,50.0,0.009351037965214139
8338,Brütten,2012,1985,4.0,2.0151133501259446,548.0,21.0,0.4408060453400504,,478.0,143.54354354354354,2.5,13.4,0.5,0.21505376344086022,18.6,104.0,0.020436235016702692,52.0,0.0962962962962963
8339,Brütten,2013,2008,6.0,2.9880478087649402,560.0,19.0,0.39181720696197314,,473.0,140.35608308605342,2.9,11.6,0.6,0.24499795835034704,20.7,106.0,0.020936203831720325,48.0,0.08727272727272728
8340,Brütten,2014,2031,7.0,3.4465780403741997,558.0,19.0,0.3843042071197411,,515.0,147.7761836441894,3.1,16.4,0.6,0.23006134969325154,23.9,104.0,0.019775622741966155,49.0,0.09074074074074075
